OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment,Revenue
ORD100449,2024-12-16,CUST1029,Anika Agarwal,East,Office Supplies,Pen Set,5,128.67,M. Gupta,Net Banking,New,643.35
ORD101321,2024-02-14,CUST1061,Vivaan Sharma,South,Office Supplies,Whiteboard,5,162.18,P. Iyer,Net Banking,Returning,810.9
ORD100679,2024-06-23,CUST1259,Anika Khan,West,Furniture,Bookshelf,4,76.82,N. Joshi,Net Banking,New,307.28
ORD100692,2025-03-17,CUST1272,Vihaan Gupta,South,Electronics,Webcam HD,3,437.56,N. Joshi,Wallet,Returning,1312.68
ORD101081,2025-05-29,CUST1241,Saanvi Iyer,West,Software,Cloud Backup Plan,1,198.46,P. Iyer,Net Banking,New,198.46
ORD100080,2025-09-01,CUST1080,Ishaan Nair,East,Office Supplies,Sticky Notes,2,255.04,N. Joshi,Wallet,New,510.08
ORD101416,2024-07-16,CUST1156,Krishna Khan,South,Electronics,Webcam HD,2,22.12,P. Iyer,UPI,New,44.24
ORD101089,2025-08-10,CUST1249,Aadhya Sharma,East,Office Supplies,Notebook Pack,2,345.27,R. Verma,Credit Card,New,690.54
ORD101087,2025-11-29,CUST1247,Kavya Khan,East,Office Supplies,Whiteboard,4,91.23,N. Joshi,Credit Card,Returning,364.92
ORD101381,2025-08-09,CUST1121,Arjun Gupta,East,Software,VPN Subscription,2,215.22,P. Iyer,Net Banking,Returning,430.44
ORD100905,2025-11-03,CUST1065,Riya Nair,East,Office Supplies,Pen Set,5,131.4,A. Sharma,Debit Card,Returning,657.0
ORD100215,2025-05-04,CUST1215,Kavya Kumar,South,Software,VPN Subscription,1,57.97,R. Verma,Credit Card,Returning,57.97
ORD101067,2024-12-13,CUST1227,Riya Joshi,West,Electronics,27in Monitor,5,244.46,M. Gupta,UPI,New,1222.3
ORD100030,2025-02-18,CUST1030,Myra Sharma,West,Furniture,Filing Cabinet,5,414.44,M. Gupta,Wallet,New,2072.2
ORD100242,2025-05-10,CUST1242,Pari Reddy,South,Office Supplies,Desk Organizer,1,104.72,A. Sharma,Debit Card,Returning,104.72
ORD101198,2025-05-05,CUST1358,Navya Agarwal,West,Software,Cloud Backup Plan,4,64.09,M. Gupta,Wallet,Returning,256.36
ORD101085,2025-07-16,CUST1245,Arjun Malhotra,North,Furniture,Standing Desk,1,412.94,N. Joshi,Net Banking,New,412.94
ORD100641,2025-10-05,CUST1221,Riya Joshi,West,Electronics,USB-C Hub,5,355.55,M. Gupta,Debit Card,Returning,1777.75
ORD100696,2025-08-25,CUST1276,Ishaan Mehta,East,Electronics,Webcam HD,3,247.32,P. Iyer,Net Banking,Returning,741.96
ORD100209,2024-11-07,CUST1209,Arjun Patel,East,Furniture,Filing Cabinet,4,16.45,A. Sharma,Wallet,New,65.8
ORD101325,2025-11-26,CUST1065,Reyansh Nair,East,Electronics,USB-C Hub,4,227.7,S. Khan,Wallet,New,910.8
ORD100770,2025-02-27,CUST1350,Krishna Iyer,East,Furniture,Standing Desk,2,380.44,A. Sharma,UPI,New,760.88
ORD100752,2025-07-27,CUST1332,Pari Kumar,East,Electronics,Mechanical Keyboard,1,183.9,M. Gupta,UPI,Returning,183.9
ORD101410,2024-12-18,CUST1150,Saanvi Verma,West,Software,Project Mgmt Tool,1,449.27,A. Sharma,Credit Card,New,449.27
ORD100435,2024-09-22,CUST1015,Anika Verma,East,Furniture,Filing Cabinet,1,29.1,N. Joshi,Credit Card,Returning,29.1
ORD101419,2025-06-06,CUST1159,Navya Patel,East,Furniture,Office Chair,2,135.26,N. Joshi,Debit Card,New,270.52
ORD101515,2025-08-01,CUST1255,Krishna Iyer,West,Software,Antivirus License,5,417.72,R. Verma,Credit Card,New,2088.6
ORD101347,2024-09-19,CUST1087,Krishna Patel,North,Software,Cloud Backup Plan,2,38.37,A. Sharma,Debit Card,New,76.74
ORD101476,2025-10-17,CUST1216,Aarav Verma,West,Software,Cloud Backup Plan,5,416.55,S. Khan,UPI,New,2082.75
ORD100688,2024-04-13,CUST1268,Kavya Agarwal,South,Software,Antivirus License,1,79.11,A. Sharma,UPI,Returning,79.11
ORD100551,2024-12-10,CUST1131,Aditya Verma,South,Software,VPN Subscription,1,150.79,S. Khan,UPI,Returning,150.79
ORD100544,2025-03-20,CUST1124,Saanvi Gupta,East,Office Supplies,Pen Set,1,406.76,R. Verma,Debit Card,Returning,406.76
ORD100832,2024-09-26,CUST1412,Kavya Nair,South,Office Supplies,Desk Organizer,1,437.12,A. Sharma,Debit Card,New,437.12
ORD101590,2025-05-04,CUST1330,Krishna Singh,South,Office Supplies,Whiteboard,2,338.79,A. Sharma,UPI,Returning,677.58
ORD101499,2024-06-28,CUST1239,Diya Sharma,East,Software,Cloud Backup Plan,1,116.87,S. Khan,UPI,New,116.87
ORD100714,2025-06-03,CUST1294,Navya Kumar,West,Furniture,Filing Cabinet,2,428.53,P. Iyer,Wallet,Returning,857.06
ORD100403,2025-10-26,CUST1403,Pari Verma,West,Furniture,Bookshelf,4,358.35,P. Iyer,Debit Card,Returning,1433.4
ORD101598,2024-04-14,CUST1338,Ishaan Khan,West,Office Supplies,Desk Organizer,4,364.63,P. Iyer,UPI,Returning,1458.52
ORD100362,2024-03-19,CUST1362,Aditya Iyer,North,Software,Antivirus License,1,129.97,M. Gupta,Credit Card,Returning,129.97
ORD100271,2025-01-17,CUST1271,Ishaan Reddy,West,Electronics,27in Monitor,4,397.92,N. Joshi,UPI,Returning,1591.68
ORD100466,2024-06-01,CUST1046,Navya Reddy,East,Office Supplies,Notebook Pack,2,31.54,M. Gupta,UPI,New,63.08
ORD101446,2025-05-14,CUST1186,Krishna Patel,South,Electronics,Webcam HD,5,13.19,M. Gupta,UPI,New,65.95
ORD101188,2025-09-22,CUST1348,Riya Nair,South,Furniture,Standing Desk,1,430.0,S. Khan,Credit Card,Returning,430.0
ORD101056,2024-08-09,CUST1216,Aarav Iyer,North,Electronics,Wireless Mouse,1,97.84,R. Verma,Credit Card,New,97.84
ORD100277,2025-09-02,CUST1277,Aarav Gupta,South,Software,Cloud Backup Plan,1,436.23,R. Verma,Net Banking,New,436.23
ORD101444,2025-05-20,CUST1184,Sai Gupta,West,Furniture,Office Chair,1,134.8,R. Verma,Net Banking,New,134.8
ORD101534,2024-06-26,CUST1274,Pari Nair,West,Software,VPN Subscription,3,111.31,A. Sharma,Wallet,New,333.93
ORD101324,2024-10-30,CUST1064,Ishaan Joshi,West,Software,Project Mgmt Tool,1,342.93,P. Iyer,Credit Card,Returning,342.93
ORD100441,2025-10-01,CUST1021,Kavya Gupta,South,Software,VPN Subscription,4,110.91,S. Khan,Net Banking,New,443.64
ORD100722,2024-07-22,CUST1302,Ananya Khan,West,Office Supplies,Desk Organizer,2,274.8,S. Khan,UPI,Returning,549.6
ORD100786,2025-11-15,CUST1366,Ishaan Nair,North,Office Supplies,Pen Set,3,137.22,S. Khan,Credit Card,Returning,411.66
ORD101244,2024-02-07,CUST1404,Aadhya Reddy,North,Office Supplies,Notebook Pack,1,405.13,M. Gupta,Credit Card,New,405.13
ORD100442,2024-03-28,CUST1022,Ishaan Joshi,South,Electronics,Webcam HD,1,431.12,A. Sharma,Credit Card,New,431.12
ORD100299,2025-02-25,CUST1299,Aarav Agarwal,North,Furniture,Standing Desk,5,337.56,R. Verma,Debit Card,New,1687.8
ORD101453,2025-11-03,CUST1193,Vivaan Gupta,East,Electronics,Webcam HD,4,404.68,S. Khan,Credit Card,Returning,1618.72
ORD100375,2024-11-19,CUST1375,Navya Agarwal,North,Office Supplies,Notebook Pack,2,310.97,R. Verma,Credit Card,New,621.94
ORD101549,2024-10-13,CUST1289,Ayaan Chopra,West,Electronics,27in Monitor,5,212.01,S. Khan,Debit Card,Returning,1060.05
ORD101208,2024-02-01,CUST1368,Kavya Reddy,South,Office Supplies,Pen Set,4,70.21,P. Iyer,Net Banking,New,280.84
ORD100016,2025-07-21,CUST1016,Navya Agarwal,East,Software,Cloud Backup Plan,1,423.01,M. Gupta,Debit Card,Returning,423.01
ORD100906,2024-02-25,CUST1066,Pari Verma,East,Software,Antivirus License,1,255.55,R. Verma,Credit Card,New,255.55
ORD101088,2024-02-16,CUST1248,Diya Patel,South,Electronics,Wireless Mouse,1,414.98,A. Sharma,Net Banking,New,414.98
ORD100472,2024-08-27,CUST1052,Ayaan Singh,West,Office Supplies,Whiteboard,5,158.57,N. Joshi,UPI,New,792.85
ORD101022,2025-10-30,CUST1182,Vivaan Nair,East,Furniture,Office Chair,2,296.28,A. Sharma,Credit Card,New,592.56
ORD100563,2024-10-29,CUST1143,Aditya Khan,North,Furniture,Desk Lamp,1,131.81,S. Khan,Net Banking,Returning,131.81
ORD100871,2024-08-02,CUST1031,Riya Mehta,West,Software,Antivirus License,1,168.98,P. Iyer,UPI,New,168.98
ORD100750,2024-11-25,CUST1330,Reyansh Joshi,East,Furniture,Standing Desk,3,353.19,P. Iyer,Wallet,New,1059.57
ORD100388,2025-11-06,CUST1388,Myra Agarwal,West,Furniture,Filing Cabinet,5,256.52,M. Gupta,UPI,Returning,1282.6
ORD100022,2025-12-26,CUST1022,Saanvi Malhotra,East,Software,Antivirus License,1,237.8,N. Joshi,Debit Card,Returning,237.8
ORD100898,2024-09-07,CUST1058,Vihaan Iyer,South,Software,Cloud Backup Plan,1,387.15,S. Khan,Debit Card,Returning,387.15
ORD100957,2025-06-26,CUST1117,Pari Singh,South,Office Supplies,Whiteboard,1,106.81,S. Khan,Net Banking,Returning,106.81
ORD100124,2025-05-30,CUST1124,Reyansh Agarwal,West,Office Supplies,Pen Set,2,368.58,N. Joshi,Net Banking,New,737.16
ORD100423,2024-02-22,CUST1003,Reyansh Kumar,West,Software,Project Mgmt Tool,1,53.38,S. Khan,Wallet,Returning,53.38
ORD100992,2024-07-22,CUST1152,Aarav Singh,West,Furniture,Filing Cabinet,4,77.21,S. Khan,UPI,Returning,308.84
ORD100880,2025-09-21,CUST1040,Riya Khan,West,Electronics,Webcam HD,1,165.47,M. Gupta,Net Banking,New,165.47
ORD101454,2025-03-08,CUST1194,Saanvi Iyer,North,Furniture,Desk Lamp,1,259.39,M. Gupta,Wallet,New,259.39
ORD100470,2025-05-28,CUST1050,Aditya Patel,South,Office Supplies,Sticky Notes,2,417.56,R. Verma,Net Banking,New,835.12
ORD100721,2024-09-08,CUST1301,Ishaan Reddy,West,Office Supplies,Pen Set,2,254.05,A. Sharma,Net Banking,Returning,508.1
ORD101338,2025-10-23,CUST1078,Pari Khan,East,Electronics,USB-C Hub,1,239.04,N. Joshi,UPI,Returning,239.04
ORD100142,2025-12-08,CUST1142,Ananya Kumar,West,Office Supplies,Whiteboard,3,174.22,M. Gupta,Debit Card,New,522.66
ORD100050,2025-07-10,CUST1050,Kavya Joshi,East,Software,Project Mgmt Tool,5,420.32,S. Khan,Debit Card,Returning,2101.6
ORD100863,2025-02-18,CUST1023,Krishna Patel,South,Software,VPN Subscription,2,362.34,R. Verma,Debit Card,Returning,724.68
ORD101509,2024-09-20,CUST1249,Vivaan Sharma,West,Software,Project Mgmt Tool,1,435.2,P. Iyer,Wallet,Returning,435.2
ORD101380,2025-07-14,CUST1120,Reyansh Malhotra,North,Electronics,Wireless Mouse,1,437.98,N. Joshi,Debit Card,Returning,437.98
ORD100623,2024-09-26,CUST1203,Vihaan Reddy,East,Electronics,Webcam HD,1,157.42,R. Verma,Debit Card,Returning,157.42
ORD101221,2025-06-24,CUST1381,Saanvi Sharma,South,Electronics,Wireless Mouse,1,372.12,N. Joshi,Wallet,Returning,372.12
ORD100081,2025-12-05,CUST1081,Diya Kumar,West,Furniture,Office Chair,2,449.99,M. Gupta,Wallet,New,899.98
ORD100703,2025-08-14,CUST1283,Arjun Kumar,West,Office Supplies,Sticky Notes,5,116.31,S. Khan,Wallet,New,581.55
ORD100482,2025-04-02,CUST1062,Vihaan Gupta,South,Electronics,Webcam HD,1,304.76,R. Verma,Debit Card,New,304.76
ORD100321,2025-09-23,CUST1321,Pari Nair,West,Office Supplies,Pen Set,2,154.89,A. Sharma,UPI,New,309.78
ORD101352,2024-03-10,CUST1092,Aadhya Sharma,North,Electronics,Mechanical Keyboard,1,362.23,R. Verma,Net Banking,Returning,362.23
ORD100505,2024-04-01,CUST1085,Reyansh Gupta,West,Office Supplies,Desk Organizer,4,447.07,S. Khan,Net Banking,New,1788.28
ORD101537,2025-04-05,CUST1277,Navya Gupta,South,Office Supplies,Whiteboard,2,158.29,M. Gupta,Wallet,Returning,316.58
ORD100841,2025-07-17,CUST1001,Aditya Kumar,East,Furniture,Desk Lamp,1,37.41,M. Gupta,Wallet,Returning,37.41
ORD100066,2025-10-10,CUST1066,Navya Gupta,West,Electronics,USB-C Hub,4,447.63,A. Sharma,Credit Card,New,1790.52
ORD101385,2024-05-11,CUST1125,Saanvi Nair,West,Electronics,Webcam HD,5,378.82,R. Verma,UPI,New,1894.1
ORD100733,2025-03-05,CUST1313,Vihaan Sharma,West,Office Supplies,Desk Organizer,1,436.18,S. Khan,Debit Card,New,436.18
ORD101435,2024-05-15,CUST1175,Aditya Agarwal,East,Electronics,27in Monitor,1,306.43,S. Khan,Credit Card,Returning,306.43
ORD100801,2024-11-16,CUST1381,Ananya Mehta,East,Office Supplies,Desk Organizer,2,253.31,R. Verma,Net Banking,New,506.62
ORD101543,2024-11-14,CUST1283,Pari Agarwal,North,Software,VPN Subscription,1,372.57,M. Gupta,UPI,New,372.57
ORD100907,2024-09-04,CUST1067,Anika Chopra,South,Office Supplies,Notebook Pack,3,240.08,R. Verma,Credit Card,Returning,720.24
ORD100031,2025-04-10,CUST1031,Sai Sharma,North,Office Supplies,Whiteboard,3,344.46,P. Iyer,Credit Card,Returning,1033.38
ORD100795,2025-12-15,CUST1375,Ananya Reddy,North,Electronics,Wireless Mouse,2,329.4,P. Iyer,UPI,Returning,658.8
ORD100417,2024-02-11,CUST1417,Navya Gupta,West,Software,Cloud Backup Plan,5,306.99,M. Gupta,Wallet,New,1534.95
ORD100881,2024-07-17,CUST1041,Ananya Gupta,North,Office Supplies,Desk Organizer,3,21.17,M. Gupta,UPI,New,63.51
ORD100632,2025-09-28,CUST1212,Reyansh Agarwal,North,Furniture,Desk Lamp,4,353.91,M. Gupta,UPI,Returning,1415.64
ORD100064,2025-01-01,CUST1064,Vihaan Nair,South,Furniture,Standing Desk,3,14.98,A. Sharma,Credit Card,Returning,44.94
ORD100139,2025-01-29,CUST1139,Riya Verma,North,Electronics,USB-C Hub,2,190.9,R. Verma,Wallet,New,381.8
ORD101304,2024-08-18,CUST1044,Myra Kumar,North,Office Supplies,Sticky Notes,2,221.12,A. Sharma,UPI,Returning,442.24
ORD101297,2025-08-05,CUST1037,Saanvi Verma,South,Software,VPN Subscription,1,91.6,M. Gupta,Debit Card,New,91.6
ORD100077,2024-10-20,CUST1077,Kavya Khan,North,Electronics,USB-C Hub,1,279.83,N. Joshi,Credit Card,Returning,279.83
ORD100491,2025-12-09,CUST1071,Sai Mehta,West,Software,Cloud Backup Plan,2,134.13,S. Khan,Credit Card,Returning,268.26
ORD101141,2025-03-03,CUST1301,Aarav Malhotra,East,Office Supplies,Pen Set,1,34.36,S. Khan,UPI,New,34.36
ORD101228,2025-02-02,CUST1388,Kavya Kumar,North,Software,Cloud Backup Plan,3,37.3,P. Iyer,Debit Card,New,111.9
ORD100532,2024-12-18,CUST1112,Vihaan Verma,West,Software,Project Mgmt Tool,2,31.0,A. Sharma,UPI,Returning,62.0
ORD101366,2024-03-19,CUST1106,Diya Joshi,East,Electronics,USB-C Hub,1,144.39,A. Sharma,Debit Card,New,144.39
ORD101361,2025-12-02,CUST1101,Anika Sharma,East,Software,Project Mgmt Tool,4,43.04,A. Sharma,Wallet,New,172.16
ORD100296,2025-12-01,CUST1296,Myra Iyer,North,Furniture,Bookshelf,3,284.35,A. Sharma,Net Banking,Returning,853.05
ORD100591,2025-01-23,CUST1171,Aditya Kumar,North,Electronics,USB-C Hub,1,416.79,R. Verma,Wallet,Returning,416.79
ORD100419,2024-01-17,CUST1419,Diya Kumar,West,Software,Cloud Backup Plan,5,87.36,N. Joshi,Net Banking,Returning,436.8
ORD100767,2024-10-11,CUST1347,Anika Chopra,East,Furniture,Office Chair,3,334.75,R. Verma,Net Banking,New,1004.25
ORD100892,2024-05-06,CUST1052,Reyansh Khan,North,Electronics,USB-C Hub,3,439.94,N. Joshi,Debit Card,New,1319.82
ORD100438,2025-04-13,CUST1018,Sai Gupta,West,Software,VPN Subscription,1,314.96,M. Gupta,Net Banking,New,314.96
ORD100261,2024-01-09,CUST1261,Vihaan Mehta,West,Office Supplies,Whiteboard,2,175.71,R. Verma,Wallet,Returning,351.42
ORD101078,2024-09-26,CUST1238,Aditya Nair,West,Office Supplies,Sticky Notes,2,255.39,P. Iyer,UPI,New,510.78
ORD100954,2025-11-10,CUST1114,Diya Sharma,North,Office Supplies,Desk Organizer,4,176.38,A. Sharma,Credit Card,New,705.52
ORD100724,2024-06-04,CUST1304,Aadhya Chopra,North,Office Supplies,Notebook Pack,1,88.3,N. Joshi,UPI,New,88.3
ORD101520,2025-12-24,CUST1260,Myra Singh,North,Software,Antivirus License,4,388.81,R. Verma,Wallet,Returning,1555.24
ORD100281,2025-07-18,CUST1281,Saanvi Singh,South,Electronics,Webcam HD,2,150.59,A. Sharma,Credit Card,New,301.18
ORD100626,2025-07-16,CUST1206,Saanvi Mehta,North,Electronics,27in Monitor,1,201.58,R. Verma,Net Banking,Returning,201.58
ORD101104,2025-05-06,CUST1264,Pari Nair,West,Furniture,Bookshelf,1,8.53,P. Iyer,Wallet,Returning,8.53
ORD101566,2025-04-05,CUST1306,Reyansh Sharma,North,Office Supplies,Notebook Pack,1,304.9,N. Joshi,UPI,Returning,304.9
ORD101301,2024-12-01,CUST1041,Vivaan Reddy,East,Software,Project Mgmt Tool,2,78.62,A. Sharma,Net Banking,New,157.24
ORD100251,2025-01-14,CUST1251,Aadhya Joshi,East,Software,Project Mgmt Tool,2,444.92,R. Verma,Credit Card,New,889.84
ORD101465,2024-03-11,CUST1205,Ananya Sharma,East,Electronics,Wireless Mouse,1,193.22,M. Gupta,Wallet,New,193.22
ORD101530,2024-04-06,CUST1270,Ayaan Iyer,North,Office Supplies,Desk Organizer,2,136.26,P. Iyer,Debit Card,New,272.52
ORD100982,2025-07-25,CUST1142,Sai Verma,East,Office Supplies,Sticky Notes,1,415.49,R. Verma,Debit Card,Returning,415.49
ORD101425,2024-02-02,CUST1165,Sai Singh,South,Office Supplies,Sticky Notes,1,208.83,R. Verma,UPI,New,208.83
ORD100706,2024-12-03,CUST1286,Ayaan Agarwal,East,Furniture,Standing Desk,5,405.44,P. Iyer,UPI,Returning,2027.2
ORD100273,2024-01-20,CUST1273,Krishna Mehta,East,Software,VPN Subscription,1,436.61,R. Verma,UPI,New,436.61
ORD101588,2025-10-01,CUST1328,Saanvi Malhotra,South,Furniture,Standing Desk,1,272.89,S. Khan,UPI,New,272.89
ORD101348,2025-04-26,CUST1088,Aarav Joshi,South,Software,VPN Subscription,1,208.06,M. Gupta,Net Banking,Returning,208.06
ORD100963,2025-12-24,CUST1123,Krishna Kumar,East,Software,VPN Subscription,3,442.55,N. Joshi,Wallet,Returning,1327.65
ORD100877,2025-08-17,CUST1037,Ishaan Agarwal,East,Electronics,Webcam HD,2,352.62,N. Joshi,Net Banking,New,705.24
ORD101460,2024-05-23,CUST1200,Vihaan Verma,West,Software,VPN Subscription,1,314.44,A. Sharma,Wallet,New,314.44
ORD100411,2025-03-26,CUST1411,Arjun Joshi,West,Furniture,Filing Cabinet,2,73.69,N. Joshi,UPI,Returning,147.38
ORD100667,2024-12-24,CUST1247,Vivaan Reddy,North,Furniture,Office Chair,3,285.94,S. Khan,Wallet,Returning,857.82
ORD100149,2025-10-16,CUST1149,Krishna Nair,East,Software,Antivirus License,4,278.2,M. Gupta,Debit Card,Returning,1112.8
ORD100644,2025-09-15,CUST1224,Ananya Malhotra,South,Furniture,Office Chair,1,40.6,N. Joshi,UPI,Returning,40.6
ORD101295,2025-12-30,CUST1035,Kavya Khan,South,Furniture,Desk Lamp,4,75.3,S. Khan,UPI,Returning,301.2
ORD100218,2024-12-04,CUST1218,Sai Verma,North,Software,VPN Subscription,1,232.06,A. Sharma,UPI,Returning,232.06
ORD100239,2025-03-22,CUST1239,Ayaan Agarwal,West,Electronics,USB-C Hub,3,67.36,P. Iyer,Net Banking,Returning,202.08
ORD100792,2024-07-09,CUST1372,Reyansh Mehta,West,Office Supplies,Whiteboard,2,331.35,M. Gupta,Credit Card,New,662.7
ORD100191,2024-06-03,CUST1191,Krishna Singh,North,Software,VPN Subscription,1,303.32,R. Verma,Wallet,New,303.32
ORD100333,2025-10-01,CUST1333,Vivaan Nair,North,Office Supplies,Pen Set,2,222.26,P. Iyer,Debit Card,Returning,444.52
ORD100962,2025-06-23,CUST1122,Krishna Patel,North,Software,Antivirus License,4,79.95,S. Khan,UPI,New,319.8
ORD101405,2024-12-03,CUST1145,Reyansh Kumar,South,Office Supplies,Notebook Pack,2,400.56,S. Khan,Credit Card,Returning,801.12
ORD101569,2025-02-07,CUST1309,Krishna Gupta,North,Office Supplies,Desk Organizer,4,372.31,S. Khan,Net Banking,Returning,1489.24
ORD101334,2025-03-18,CUST1074,Reyansh Nair,North,Furniture,Standing Desk,1,225.8,S. Khan,Wallet,New,225.8
ORD101305,2025-12-08,CUST1045,Myra Patel,West,Office Supplies,Notebook Pack,1,72.8,M. Gupta,Credit Card,New,72.8
ORD100582,2024-05-09,CUST1162,Arjun Singh,North,Electronics,USB-C Hub,2,220.86,P. Iyer,UPI,Returning,441.72
ORD101535,2024-01-03,CUST1275,Krishna Nair,North,Furniture,Standing Desk,4,305.62,R. Verma,Net Banking,New,1222.48
ORD101158,2025-02-02,CUST1318,Aarav Kumar,South,Furniture,Filing Cabinet,2,310.65,P. Iyer,Debit Card,New,621.3
ORD100839,2025-10-03,CUST1419,Anika Nair,East,Office Supplies,Sticky Notes,1,362.59,N. Joshi,Wallet,Returning,362.59
ORD100627,2025-07-03,CUST1207,Pari Sharma,North,Office Supplies,Notebook Pack,1,393.98,S. Khan,Debit Card,Returning,393.98
ORD100323,2024-06-23,CUST1323,Myra Verma,West,Electronics,Wireless Mouse,3,275.16,A. Sharma,Net Banking,New,825.48
ORD101327,2025-10-20,CUST1067,Kavya Verma,West,Electronics,USB-C Hub,4,434.28,R. Verma,UPI,Returning,1737.12
ORD100778,2025-02-24,CUST1358,Aadhya Agarwal,East,Furniture,Office Chair,4,63.26,S. Khan,UPI,Returning,253.04
ORD100939,2025-08-19,CUST1099,Sai Chopra,East,Software,VPN Subscription,4,285.12,P. Iyer,Credit Card,Returning,1140.48
ORD100437,2025-02-05,CUST1017,Aditya Verma,South,Software,VPN Subscription,5,42.51,S. Khan,Net Banking,Returning,212.55
ORD100119,2025-03-28,CUST1119,Riya Gupta,North,Office Supplies,Pen Set,2,324.88,A. Sharma,UPI,New,649.76
ORD101098,2024-09-14,CUST1258,Krishna Agarwal,East,Electronics,USB-C Hub,1,422.06,N. Joshi,Net Banking,New,422.06
ORD101584,2024-07-15,CUST1324,Sai Sharma,North,Furniture,Desk Lamp,1,343.3,R. Verma,Net Banking,New,343.3
ORD101026,2025-03-11,CUST1186,Anika Kumar,North,Software,VPN Subscription,1,131.25,P. Iyer,UPI,New,131.25
ORD101114,2024-03-21,CUST1274,Aarav Joshi,South,Furniture,Filing Cabinet,1,123.4,P. Iyer,UPI,Returning,123.4
ORD100076,2025-07-31,CUST1076,Sai Agarwal,South,Office Supplies,Notebook Pack,3,390.0,S. Khan,Net Banking,Returning,1170.0
ORD101053,2024-11-18,CUST1213,Saanvi Mehta,North,Office Supplies,Notebook Pack,1,309.7,R. Verma,UPI,Returning,309.7
ORD100900,2024-10-14,CUST1060,Aarav Malhotra,East,Electronics,USB-C Hub,2,49.32,P. Iyer,Wallet,New,98.64
ORD100371,2025-10-16,CUST1371,Pari Agarwal,West,Furniture,Office Chair,4,85.3,R. Verma,Debit Card,Returning,341.2
ORD101545,2025-06-13,CUST1285,Aditya Nair,South,Furniture,Desk Lamp,2,343.36,S. Khan,Debit Card,Returning,686.72
ORD101591,2025-11-24,CUST1331,Myra Patel,North,Electronics,27in Monitor,2,50.42,N. Joshi,Credit Card,Returning,100.84
ORD100941,2025-02-10,CUST1101,Navya Verma,West,Office Supplies,Pen Set,1,436.87,R. Verma,Net Banking,Returning,436.87
ORD100577,2025-10-04,CUST1157,Anika Verma,West,Electronics,Mechanical Keyboard,1,427.33,N. Joshi,Wallet,New,427.33
ORD100819,2025-01-15,CUST1399,Myra Joshi,East,Furniture,Filing Cabinet,3,332.96,S. Khan,Net Banking,Returning,998.88
ORD101182,2024-01-23,CUST1342,Pari Singh,East,Electronics,Webcam HD,1,192.93,N. Joshi,Wallet,New,192.93
ORD101200,2024-07-21,CUST1360,Saanvi Reddy,North,Software,Project Mgmt Tool,2,131.14,A. Sharma,Wallet,New,262.28
ORD101394,2024-11-21,CUST1134,Krishna Malhotra,East,Furniture,Filing Cabinet,3,100.1,R. Verma,Wallet,Returning,300.3
ORD100886,2024-10-10,CUST1046,Reyansh Reddy,East,Office Supplies,Pen Set,1,366.72,P. Iyer,Wallet,Returning,366.72
ORD100968,2024-01-08,CUST1128,Reyansh Reddy,South,Electronics,Mechanical Keyboard,1,34.07,S. Khan,Net Banking,Returning,34.07
ORD100785,2025-03-27,CUST1365,Pari Mehta,West,Office Supplies,Notebook Pack,5,403.14,P. Iyer,Credit Card,Returning,2015.7
ORD101240,2025-04-12,CUST1400,Ayaan Kumar,South,Furniture,Bookshelf,5,96.41,M. Gupta,UPI,Returning,482.05
ORD101298,2025-09-17,CUST1038,Riya Joshi,South,Software,VPN Subscription,3,413.03,M. Gupta,Debit Card,New,1239.09
ORD100301,2025-02-22,CUST1301,Myra Gupta,East,Software,VPN Subscription,2,427.99,R. Verma,Credit Card,New,855.98
ORD100689,2025-04-06,CUST1269,Krishna Mehta,West,Furniture,Filing Cabinet,5,322.71,R. Verma,UPI,Returning,1613.55
ORD100812,2025-09-09,CUST1392,Vihaan Nair,South,Furniture,Filing Cabinet,2,89.7,R. Verma,Debit Card,Returning,179.4
ORD101061,2024-03-03,CUST1221,Vihaan Khan,South,Office Supplies,Sticky Notes,1,104.73,A. Sharma,Credit Card,New,104.73
ORD100236,2024-03-28,CUST1236,Pari Reddy,South,Electronics,Wireless Mouse,2,338.75,N. Joshi,Wallet,New,677.5
ORD101225,2024-04-24,CUST1385,Navya Agarwal,North,Office Supplies,Whiteboard,1,196.62,S. Khan,Debit Card,New,196.62
ORD100499,2024-06-07,CUST1079,Pari Chopra,West,Electronics,27in Monitor,2,442.46,A. Sharma,Debit Card,New,884.92
ORD101079,2024-05-02,CUST1239,Ayaan Singh,East,Furniture,Desk Lamp,1,42.78,S. Khan,Credit Card,Returning,42.78
ORD100794,2025-06-27,CUST1374,Aadhya Kumar,West,Furniture,Standing Desk,2,132.4,N. Joshi,Credit Card,Returning,264.8
ORD101233,2024-04-23,CUST1393,Ananya Patel,East,Office Supplies,Pen Set,1,408.38,R. Verma,Wallet,Returning,408.38
ORD100990,2025-06-04,CUST1150,Ananya Mehta,North,Electronics,Wireless Mouse,4,208.21,A. Sharma,Credit Card,Returning,832.84
ORD101345,2025-06-02,CUST1085,Diya Malhotra,North,Software,Cloud Backup Plan,2,154.1,P. Iyer,Net Banking,Returning,308.2
ORD100934,2025-06-16,CUST1094,Navya Malhotra,South,Office Supplies,Sticky Notes,1,377.5,S. Khan,Credit Card,New,377.5
