OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment
ORD101273,26/06/2024,CUST1013,RIYA REDDY,south,Office Supplies,Whiteboard,4.0,332.4,A. Sharma,Wallet,Returning
ORD100198,07-22-2024,CUST1198,VIVAAN KHAN,South,Electronics,Mechanical Keyboard,3.0,371.99,A. Sharma,Debit Card,Returning
ORD101153,2025-01-14,CUST1313,Ayaan Sharma,East,Furniture,Filing Cabinet,1.0,8.28,N. Joshi,UPI,New
ORD100903,2024-02-02,CUST1063,Vivaan Nair,South,Furniture,Filing Cabinet,2.0,170.06,S. Khan,Debit Card,New
ORD100744,07-Nov-2025,CUST1324,Vihaan Agarwal,North,Furniture,Desk Lamp,2.0,371.43,N. Joshi,Net Banking,Returning
ORD100192,2025-02-08,CUST1192,Pari Malhotra,WEST,Software,VPN Subscription,1.0,61.16,R. Verma,Debit Card,New
ORD100404,07/08/2025,CUST1404,Diya Gupta,east,Electronics,27in Monitor,1.0,427.06,A. Sharma,UPI,New
ORD100921,2024-03-19,CUST1081,Ayaan Sharma,South,Software,Cloud Backup Plan,5.0,343.21,M. Gupta,UPI,New
ORD100483,2025-09-04,CUST1063,Vihaan Iyer,south,Electronics,Webcam HD,1.0,349.41,R. Verma,Debit Card,New
ORD100158,05-15-2024,CUST1158,Aarav Iyer,north,Software,VPN Subscription,1.0,394.5,A. Sharma,Net Banking,New
ORD100315,19/01/2025,CUST1315,  Aditya Gupta  ,north,Furniture,Bookshelf,4.0,90.82,P. Iyer,Credit Card,Returning
ORD100256,13-Sep-2024,CUST1256,Krishna Malhotra,EAST,Electronics,Webcam HD,4.0,256.92,S. Khan,UPI,New
ORD100007,01-01-2024,CUST1007,Sai Joshi,east,Office Supplies,Sticky Notes,5.0,16.61,P. Iyer,Debit Card,New
ORD101285,05/09/2025,CUST1025,Navya Iyer,NORTH,Furniture,Desk Lamp,1.0,,P. Iyer,Wallet,New
ORD100791,24/03/2024,CUST1371,NAVYA VERMA,WEST,Furniture,Office Chair,1.0,325.47,R. Verma,Credit Card,New
ORD100857,09-04-2025,CUST1017,Saanvi Malhotra,East,Furniture,Filing Cabinet,3.0,370.92,S. Khan,Credit Card,Returning
ORD100384,24-Jul-2024,CUST1384,Sai Verma,south,Software,Antivirus License,1.0,110.93,M. Gupta,Wallet,Returning
ORD100951,10-17-2024,CUST1111,Anika Joshi,south,Furniture,Desk Lamp,5.0,284.72,A. Sharma,UPI,New
ORD100177,07/03/2024,CUST1177,  Pari Kumar  ,west,Electronics,Webcam HD,5.0,365.71,A. Sharma,Credit Card,Returning
ORD100870,2024-03-01,CUST1030,  Kavya Gupta  ,EAST,Office Supplies,Desk Organizer,1.0,55.59,P. Iyer,Net Banking,New
ORD100840,10-10-2025,CUST1000,Ishaan Nair,south,Office Supplies,Notebook Pack,1.0,400.17,N. Joshi,Net Banking,Returning
ORD100314,07-03-2025,CUST1314,Myra Gupta,west,Electronics,Mechanical Keyboard,5.0,354.52,P. Iyer,Wallet,Returning
ORD100357,10-Dec-2025,CUST1357,MYRA SINGH,west,Electronics,27in Monitor,2.0,66.66,S. Khan,Net Banking,New
ORD100981,2024-08-07,CUST1141,Kavya Malhotra,SOUTH,Furniture,Desk Lamp,2.0,260.77,N. Joshi,Debit Card,Returning
ORD100298,12/11/2024,CUST1298,Riya Nair,SOUTH,Office Supplies,Pen Set,4.0,448.09,R. Verma,Net Banking,New
ORD100455,2025-08-08,CUST1035,Aarav Iyer, East,Software,Cloud Backup Plan,2.0,440.32,R. Verma,Net Banking,Returning
ORD100543,2025-08-20,CUST1123,Riya Nair,east,Furniture,Office Chair,4.0,425.98,R. Verma,UPI,New
ORD100662,01-Mar-2024,CUST1242,Anika Mehta,north,Software,VPN Subscription,2.0,190.04,N. Joshi,Wallet,Returning
ORD100596,08/03/2025,CUST1176,DIYA VERMA,East,Software,Cloud Backup Plan,2.0,91.74,M. Gupta,UPI,New
ORD101597,2025-02-16,CUST1337,Diya Malhotra,WEST,Furniture,Filing Cabinet,1.0,356.04,N. Joshi,Credit Card,New
ORD101131,2025-03-04,CUST1291,Sai Malhotra,west,Furniture,Standing Desk,4.0,162.39,N. Joshi,Net Banking,New
ORD100685,28-Apr-2025,CUST1265,Myra Joshi,West,Furniture,Office Chair,5.0,320.15,R. Verma,UPI,Returning
ORD100527,04-25-2024,CUST1107,Aadhya Khan,east,Furniture,Office Chair,2.0,375.62,S. Khan,Net Banking,Returning
ORD101480,2024-02-10,CUST1220,Vihaan Chopra,East,Software,Antivirus License,-3.0,350.05,M. Gupta,Debit Card,Returning
ORD100159,06-Aug-2024,CUST1159,AADHYA NAIR,North ,Furniture,Standing Desk,1.0,,N. Joshi,Net Banking,New
ORD100799,27-Nov-2024,CUST1379,  Vivaan Patel  ,west,Office Supplies,Whiteboard,2.0,70.53,S. Khan,Credit Card,Returning
ORD100002,08/11/2025,CUST1002,  Diya Reddy  ,West,Furniture,Desk Lamp,2.0,443.47,S. Khan,Net Banking,New
ORD100360,28/07/2024,CUST1360,RIYA MEHTA,NORTH,Furniture,Standing Desk,3.0,113.48,M. Gupta,Debit Card,New
ORD101428,02-Apr-2024,CUST1168,Sai Malhotra,SOUTH,Software,VPN Subscription,1.0,51.85,R. Verma,Credit Card,Returning
ORD100202,09-24-2024,CUST1202,Ananya Kumar,East,Software,Antivirus License,2.0,74.27,M. Gupta,UPI,Returning
ORD101236,2025-06-26,CUST1396,Vihaan Khan,WEST,Electronics,Mechanical Keyboard,1.0,400.79,P. Iyer,UPI,New
ORD101562,2025-09-29,CUST1302,Vihaan Khan,east,Furniture,Standing Desk,2.0,320.0,M. Gupta,UPI,Returning
ORD101072,2024-03-13,CUST1232,Pari Verma,west,Furniture,Filing Cabinet,1.0,445.88,N. Joshi,Credit Card,Returning
ORD100112,2024-05-20,CUST1112,Ananya Mehta,South,Electronics,27in Monitor,1.0,187.85,R. Verma,Net Banking,Returning
ORD100937,17-Jun-2024,CUST1097,Krishna Nair,SOUTH,Furniture,Desk Lamp,2.0,8.43,S. Khan,Credit Card,New
ORD101027,2025-07-19,CUST1187,Myra Reddy,SOUTH,Furniture,Office Chair,1.0,291.67,P. Iyer,Debit Card,New
ORD100307,2025-05-25,CUST1307,Navya Agarwal,north,Office Supplies,Notebook Pack,5.0,113.14,A. Sharma,Wallet,New
ORD100978,08-23-2025,CUST1138,Arjun Nair,SOUTH,Electronics,Wireless Mouse,1.0,48.87,M. Gupta,Debit Card,New
ORD100422,2024-07-14,CUST1002,Aadhya Chopra,south,Office Supplies,Desk Organizer,2.0,348.22,R. Verma,UPI,Returning
ORD100915,2025-10-25,CUST1075,Reyansh Iyer,west,Office Supplies,Pen Set,4.0,126.37,M. Gupta,Net Banking,New
ORD101196,03-06-2025,CUST1356,SAANVI REDDY, East,Software,Project Mgmt Tool,3.0,49.71,S. Khan,Wallet,Returning
ORD101281,12-Dec-2025,CUST1021,Ishaan Reddy,NORTH,Furniture,Office Chair,1.0,123.96,A. Sharma,Wallet,Returning
ORD101567,11-08-2024,CUST1307,Aadhya Mehta,EAST,Furniture,Filing Cabinet,2.0,60.9,A. Sharma,Debit Card,Returning
ORD101090,2024-06-29,CUST1250,Diya Mehta,north,Software,Cloud Backup Plan,1.0,262.42,R. Verma,Net Banking,Returning
ORD100459,10/03/2024,CUST1039,  PARI SINGH  ,East,Software,Cloud Backup Plan,1.0,289.71,S. Khan,Debit Card,New
ORD100589,02-06-2025,CUST1169,Riya Agarwal,EAST,Software,Antivirus License,5.0,226.05,M. Gupta,Credit Card,New
ORD101400,2025-11-11,CUST1140,Reyansh Iyer,West,Furniture,Office Chair,1.0,88.23,M. Gupta,UPI,New
ORD100762,01-29-2024,CUST1342,ANIKA SHARMA,East,Office Supplies,Notebook Pack,1.0,430.42,R. Verma,Net Banking,New
ORD100815,03-09-2025,CUST1395,Vihaan Sharma, East,Software,Project Mgmt Tool,1.0,131.75,A. Sharma,Net Banking,New
ORD100947,2025-11-28,CUST1107,Pari Joshi,WEST,Electronics,27in Monitor,5.0,219.42,S. Khan,Wallet,New
ORD101169,31-Oct-2024,CUST1329,Krishna Mehta,SOUTH,Furniture,Filing Cabinet,3.0,201.61,S. Khan,Net Banking,Returning
ORD100449,12-16-2024,CUST1029,Anika Agarwal, East,Office Supplies,Pen Set,5.0,128.67,M. Gupta,Net Banking,New
ORD101321,14/02/2024,CUST1061,Vivaan Sharma,South,Office Supplies,Whiteboard,5.0,162.18,P. Iyer,Net Banking,Returning
ORD100679,2024-06-23,CUST1259,Anika Khan,west,Furniture,Bookshelf,4.0,76.82,N. Joshi,Net Banking,New
ORD100692,03-17-2025,CUST1272,Vihaan Gupta,South,Electronics,Webcam HD,3.0,437.56,N. Joshi,Wallet,Returning
ORD101081,29-May-2025,CUST1241,Saanvi Iyer,west,Software,Cloud Backup Plan,1.0,198.46,P. Iyer,Net Banking,New
ORD100080,2025-09-01,CUST1080,Ishaan Nair,East,Office Supplies,Sticky Notes,2.0,255.04,N. Joshi,Wallet,New
ORD101416,07-16-2024,CUST1156,Krishna Khan,south,Electronics,Webcam HD,2.0,22.12,P. Iyer,UPI,New
ORD101089,2025-08-10,CUST1249,Aadhya Sharma, East,Office Supplies,Notebook Pack,2.0,345.27,R. Verma,Credit Card,New
ORD101087,11-29-2025,CUST1247,Kavya Khan,east,Office Supplies,Whiteboard,4.0,91.23,N. Joshi,Credit Card,Returning
ORD101381,2025-08-09,CUST1121,Arjun Gupta,EAST,Software,VPN Subscription,2.0,215.22,P. Iyer,Net Banking,Returning
ORD100905,11/03/2025,CUST1065,Riya Nair, East,Office Supplies,Pen Set,5.0,131.4,A. Sharma,Debit Card,Returning
ORD100215,04-May-2025,CUST1215,Kavya Kumar,South,Software,VPN Subscription,1.0,57.97,R. Verma,Credit Card,Returning
ORD101067,13/12/2024,CUST1227,  RIYA JOSHI  ,West,Electronics,27in Monitor,5.0,244.46,M. Gupta,UPI,New
ORD100030,18/02/2025,CUST1030,Myra Sharma,West,Furniture,Filing Cabinet,5.0,414.44,M. Gupta,Wallet,New
ORD100242,05-10-2025,CUST1242,Pari Reddy,south,Office Supplies,Desk Organizer,1.0,104.72,A. Sharma,Debit Card,Returning
ORD101198,05-May-2025,CUST1358,Navya Agarwal,WEST,Software,Cloud Backup Plan,4.0,64.09,M. Gupta,Wallet,Returning
ORD101085,16-Jul-2025,CUST1245,Arjun Malhotra,North ,Furniture,Standing Desk,1.0,412.94,N. Joshi,Net Banking,New
ORD100641,10/05/2025,CUST1221,RIYA JOSHI,west,Electronics,USB-C Hub,5.0,355.55,M. Gupta,Debit Card,Returning
ORD100696,25-Aug-2025,CUST1276,Ishaan Mehta,east,Electronics,Webcam HD,3.0,247.32,P. Iyer,Net Banking,Returning
ORD100209,11/07/2024,CUST1209,Arjun Patel, East,Furniture,Filing Cabinet,4.0,16.45,A. Sharma,Wallet,New
ORD101325,2025-11-26,CUST1065,REYANSH NAIR,East,Electronics,USB-C Hub,4.0,227.7,S. Khan,Wallet,New
ORD100770,27-Feb-2025,CUST1350,Krishna Iyer, East,Furniture,Standing Desk,2.0,380.44,A. Sharma,UPI,New
ORD100752,07-27-2025,CUST1332,Pari Kumar,East,Electronics,Mechanical Keyboard,1.0,183.9,M. Gupta,UPI,Returning
ORD101410,12-18-2024,CUST1150,Saanvi Verma,WEST,Software,Project Mgmt Tool,1.0,449.27,A. Sharma,Credit Card,New
ORD100435,09-22-2024,CUST1015,Anika Verma,east,Furniture,Filing Cabinet,1.0,29.1,N. Joshi,Credit Card,Returning
ORD101419,2025-06-06,CUST1159,Navya Patel,east,Furniture,Office Chair,2.0,135.26,N. Joshi,Debit Card,New
ORD101515,01-Aug-2025,CUST1255,Krishna Iyer,west,Software,Antivirus License,5.0,417.72,R. Verma,Credit Card,New
ORD101347,09-19-2024,CUST1087,KRISHNA PATEL,North ,Software,Cloud Backup Plan,2.0,38.37,A. Sharma,Debit Card,New
ORD101476,17/10/2025,CUST1216,Aarav Verma,West,Software,Cloud Backup Plan,5.0,416.55,S. Khan,UPI,New
ORD100688,13-Apr-2024,CUST1268,KAVYA AGARWAL,South,Software,Antivirus License,1.0,79.11,A. Sharma,UPI,Returning
ORD100551,12/10/2024,CUST1131,Aditya Verma,south,Software,VPN Subscription,1.0,150.79,S. Khan,UPI,Returning
ORD100544,03-20-2025,CUST1124,Saanvi Gupta,EAST,Office Supplies,Pen Set,1.0,406.76,R. Verma,Debit Card,Returning
ORD101128,23-Oct-2025,CUST1288,Ananya Nair,North ,Office Supplies,Whiteboard,,409.68,R. Verma,Debit Card,Returning
ORD100832,26-Sep-2024,CUST1412,Kavya Nair,South,Office Supplies,Desk Organizer,1.0,437.12,A. Sharma,Debit Card,New
ORD101590,05-04-2025,CUST1330,Krishna Singh,south,Office Supplies,Whiteboard,-2.0,338.79,A. Sharma,UPI,Returning
ORD101499,28/06/2024,CUST1239,Diya Sharma,east,Software,Cloud Backup Plan,1.0,116.87,S. Khan,UPI,New
ORD100714,03-Jun-2025,CUST1294,Navya Kumar,West,Furniture,Filing Cabinet,2.0,428.53,P. Iyer,Wallet,Returning
ORD100403,26/10/2025,CUST1403,PARI VERMA,West,Furniture,Bookshelf,4.0,358.35,P. Iyer,Debit Card,Returning
ORD101598,04-14-2024,CUST1338,  ISHAAN KHAN  ,West,Office Supplies,Desk Organizer,4.0,364.63,P. Iyer,UPI,Returning
ORD100362,2024-03-19,CUST1362,Aditya Iyer,north,Software,Antivirus License,1.0,129.97,M. Gupta,Credit Card,Returning
ORD100271,17/01/2025,CUST1271,  Ishaan Reddy  ,west,Electronics,27in Monitor,4.0,397.92,N. Joshi,UPI,Returning
ORD100466,06-01-2024,CUST1046,Navya Reddy, East,Office Supplies,Notebook Pack,2.0,31.54,M. Gupta,UPI,New
ORD101446,14-May-2025,CUST1186,KRISHNA PATEL,SOUTH,Electronics,Webcam HD,5.0,13.19,M. Gupta,UPI,New
ORD101188,09-22-2025,CUST1348,RIYA NAIR,south,Furniture,Standing Desk,1.0,430.0,S. Khan,Credit Card,Returning
ORD101056,08-09-2024,CUST1216,Aarav Iyer,north,Electronics,Wireless Mouse,1.0,97.84,R. Verma,Credit Card,New
ORD100277,09/02/2025,CUST1277,Aarav Gupta,SOUTH,Software,Cloud Backup Plan,1.0,436.23,R. Verma,Net Banking,New
ORD101444,20-May-2025,CUST1184,Sai Gupta,WEST,Furniture,Office Chair,1.0,134.8,R. Verma,Net Banking,New
ORD101534,26/06/2024,CUST1274,Pari Nair,WEST,Software,VPN Subscription,3.0,111.31,A. Sharma,Wallet,New
ORD101324,30-Oct-2024,CUST1064,Ishaan Joshi,West,Software,Project Mgmt Tool,1.0,342.93,P. Iyer,Credit Card,Returning
ORD100441,01-Oct-2025,CUST1021,Kavya Gupta,SOUTH,Software,VPN Subscription,4.0,110.91,S. Khan,Net Banking,New
ORD100722,07-22-2024,CUST1302,Ananya Khan,WEST,Office Supplies,Desk Organizer,2.0,274.8,S. Khan,UPI,Returning
ORD100786,15/11/2025,CUST1366,Ishaan Nair,north,Office Supplies,Pen Set,3.0,137.22,S. Khan,Credit Card,Returning
ORD101244,02/07/2024,CUST1404,AADHYA REDDY,NORTH,Office Supplies,Notebook Pack,1.0,405.13,M. Gupta,Credit Card,New
ORD100442,28/03/2024,CUST1022,Ishaan Joshi,SOUTH,Electronics,Webcam HD,1.0,431.12,A. Sharma,Credit Card,New
ORD100299,02-25-2025,CUST1299,Aarav Agarwal,north,Furniture,Standing Desk,5.0,337.56,R. Verma,Debit Card,New
ORD101453,2025-11-03,CUST1193,Vivaan Gupta,East,Electronics,Webcam HD,4.0,404.68,S. Khan,Credit Card,Returning
ORD100375,11-19-2024,CUST1375,Navya Agarwal,north,Office Supplies,Notebook Pack,2.0,310.97,R. Verma,Credit Card,New
ORD101549,10-13-2024,CUST1289,Ayaan Chopra,WEST,Electronics,27in Monitor,5.0,212.01,S. Khan,Debit Card,Returning
ORD101208,02/01/2024,CUST1368,Kavya Reddy,SOUTH,Office Supplies,Pen Set,4.0,70.21,P. Iyer,Net Banking,New
ORD100016,07-21-2025,CUST1016,  Navya Agarwal  ,east,Software,Cloud Backup Plan,1.0,423.01,M. Gupta,Debit Card,Returning
ORD100906,25/02/2024,CUST1066,Pari Verma, East,Software,Antivirus License,1.0,255.55,R. Verma,Credit Card,New
ORD101094,02/08/2024,CUST1254,Ananya Khan, East,Software,Project Mgmt Tool,1.0,,A. Sharma,Wallet,Returning
ORD101088,2024-02-16,CUST1248,Diya Patel,south,Electronics,Wireless Mouse,1.0,414.98,A. Sharma,Net Banking,New
ORD100472,27-Aug-2024,CUST1052,Ayaan Singh,WEST,Office Supplies,Whiteboard,5.0,158.57,N. Joshi,UPI,New
ORD101022,10-30-2025,CUST1182,Vivaan Nair,EAST,Furniture,Office Chair,2.0,296.28,A. Sharma,Credit Card,New
ORD100563,29/10/2024,CUST1143,ADITYA KHAN,north,Furniture,Desk Lamp,1.0,131.81,S. Khan,Net Banking,Returning
ORD100871,02-Aug-2024,CUST1031,Riya Mehta,west,Software,Antivirus License,1.0,168.98,P. Iyer,UPI,New
ORD101596,31/08/2024,CUST1336,Kavya Singh,North ,Furniture,Bookshelf,,435.3,N. Joshi,Wallet,Returning
ORD100750,25-Nov-2024,CUST1330,Reyansh Joshi, East,Furniture,Standing Desk,3.0,353.19,P. Iyer,Wallet,New
ORD100388,06-Nov-2025,CUST1388,MYRA AGARWAL,West,Furniture,Filing Cabinet,5.0,256.52,M. Gupta,UPI,Returning
ORD100022,26-Dec-2025,CUST1022,Saanvi Malhotra,EAST,Software,Antivirus License,1.0,237.8,N. Joshi,Debit Card,Returning
ORD100898,09-07-2024,CUST1058,Vihaan Iyer,SOUTH,Software,Cloud Backup Plan,1.0,387.15,S. Khan,Debit Card,Returning
ORD100957,06-26-2025,CUST1117,Pari Singh,SOUTH,Office Supplies,Whiteboard,1.0,106.81,S. Khan,Net Banking,Returning
ORD101274,02-04-2025,CUST1014,Myra Mehta,SOUTH,Furniture,Bookshelf,,150.01,M. Gupta,Debit Card,Returning
ORD100124,05-30-2025,CUST1124,  Reyansh Agarwal  ,west,Office Supplies,Pen Set,2.0,368.58,N. Joshi,Net Banking,New
ORD100423,02-22-2024,CUST1003,Reyansh Kumar,West,Software,Project Mgmt Tool,1.0,53.38,S. Khan,Wallet,Returning
ORD100992,22/07/2024,CUST1152,  Aarav Singh  ,WEST,Furniture,Filing Cabinet,4.0,77.21,S. Khan,UPI,Returning
ORD100773,2025-03-28,CUST1353,Aadhya Reddy,South,Electronics,Mechanical Keyboard,2.0,,R. Verma,Net Banking,Returning
ORD100880,09-21-2025,CUST1040,Riya Khan,west,Electronics,Webcam HD,1.0,165.47,M. Gupta,Net Banking,New
ORD101454,2025-03-08,CUST1194,Saanvi Iyer,North,Furniture,Desk Lamp,1.0,259.39,M. Gupta,Wallet,New
ORD100470,2025-05-28,CUST1050,Aditya Patel,south,Office Supplies,Sticky Notes,2.0,417.56,R. Verma,Net Banking,New
ORD100721,09-08-2024,CUST1301,Ishaan Reddy,West,Office Supplies,Pen Set,2.0,254.05,A. Sharma,Net Banking,Returning
ORD101338,23/10/2025,CUST1078,Pari Khan, East,Electronics,USB-C Hub,1.0,239.04,N. Joshi,UPI,Returning
ORD101487,06-04-2025,CUST1227,  Myra Patel  ,South,Electronics,27in Monitor,2.0,78.31,M. Gupta,Debit Card,Returning
ORD100142,12/08/2025,CUST1142,Ananya Kumar,west,Office Supplies,Whiteboard,3.0,174.22,M. Gupta,Debit Card,New
ORD100050,10-Jul-2025,CUST1050,Kavya Joshi,EAST,Software,Project Mgmt Tool,5.0,420.32,S. Khan,Debit Card,Returning
ORD100863,2025-02-18,CUST1023,Krishna Patel,South,Software,VPN Subscription,2.0,362.34,R. Verma,Debit Card,Returning
ORD101509,2024-09-20,CUST1249,VIVAAN SHARMA,west,Software,Project Mgmt Tool,1.0,435.2,P. Iyer,Wallet,Returning
ORD101380,07-14-2025,CUST1120,Reyansh Malhotra,NORTH,Electronics,Wireless Mouse,1.0,437.98,N. Joshi,Debit Card,Returning
ORD100623,2024-09-26,CUST1203,Vihaan Reddy, East,Electronics,Webcam HD,1.0,157.42,R. Verma,Debit Card,Returning
ORD101221,24-Jun-2025,CUST1381,Saanvi Sharma,South,Electronics,Wireless Mouse,1.0,372.12,N. Joshi,Wallet,Returning
ORD100081,12/05/2025,CUST1081,Diya Kumar,WEST,Furniture,Office Chair,2.0,449.99,M. Gupta,Wallet,New
ORD100703,14-Aug-2025,CUST1283,  ARJUN KUMAR  ,WEST,Office Supplies,Sticky Notes,5.0,116.31,S. Khan,Wallet,New
ORD100482,04/02/2025,CUST1062,Vihaan Gupta,South,Electronics,Webcam HD,-1.0,304.76,R. Verma,Debit Card,New
ORD100321,09-23-2025,CUST1321,Pari Nair,west,Office Supplies,Pen Set,2.0,154.89,A. Sharma,UPI,New
ORD101352,03/10/2024,CUST1092,Aadhya Sharma,NORTH,Electronics,Mechanical Keyboard,1.0,362.23,R. Verma,Net Banking,Returning
ORD100505,2024-04-01,CUST1085,Reyansh Gupta,WEST,Office Supplies,Desk Organizer,-4.0,447.07,S. Khan,Net Banking,New
ORD101537,04-05-2025,CUST1277,Navya Gupta,SOUTH,Office Supplies,Whiteboard,2.0,158.29,M. Gupta,Wallet,Returning
ORD100841,17-Jul-2025,CUST1001,Aditya Kumar,east,Furniture,Desk Lamp,1.0,37.41,M. Gupta,Wallet,Returning
ORD100066,10-10-2025,CUST1066,NAVYA GUPTA,West,Electronics,USB-C Hub,4.0,447.63,A. Sharma,Credit Card,New
ORD101385,05-11-2024,CUST1125,Saanvi Nair,West,Electronics,Webcam HD,5.0,378.82,R. Verma,UPI,New
ORD100733,2025-03-05,CUST1313,Vihaan Sharma,WEST,Office Supplies,Desk Organizer,1.0,436.18,S. Khan,Debit Card,New
ORD101435,15/05/2024,CUST1175,  Aditya Agarwal  , East,Electronics,27in Monitor,1.0,306.43,S. Khan,Credit Card,Returning
ORD100801,16-Nov-2024,CUST1381,Ananya Mehta, East,Office Supplies,Desk Organizer,2.0,253.31,R. Verma,Net Banking,New
ORD101543,2024-11-14,CUST1283,Pari Agarwal,NORTH,Software,VPN Subscription,1.0,372.57,M. Gupta,UPI,New
ORD100907,2024-09-04,CUST1067,Anika Chopra,South,Office Supplies,Notebook Pack,3.0,240.08,R. Verma,Credit Card,Returning
ORD100031,04-10-2025,CUST1031,Sai Sharma,North ,Office Supplies,Whiteboard,3.0,344.46,P. Iyer,Credit Card,Returning
ORD100795,2025-12-15,CUST1375,Ananya Reddy,North ,Electronics,Wireless Mouse,2.0,329.4,P. Iyer,UPI,Returning
ORD100417,02-11-2024,CUST1417,Navya Gupta,West,Software,Cloud Backup Plan,5.0,306.99,M. Gupta,Wallet,New
ORD100881,17-Jul-2024,CUST1041,Ananya Gupta,North,Office Supplies,Desk Organizer,3.0,21.17,M. Gupta,UPI,New
ORD100632,28-Sep-2025,CUST1212,REYANSH AGARWAL,NORTH,Furniture,Desk Lamp,4.0,353.91,M. Gupta,UPI,Returning
ORD101257,27-Jan-2024,CUST1417,Saanvi Verma,SOUTH,Software,Cloud Backup Plan,,206.27,R. Verma,Wallet,Returning
ORD101580,03-13-2025,CUST1320,Vivaan Iyer,South,Furniture,Standing Desk,4.0,,S. Khan,Net Banking,Returning
ORD100064,01/01/2025,CUST1064,Vihaan Nair,South,Furniture,Standing Desk,3.0,14.98,A. Sharma,Credit Card,Returning
ORD100139,2025-01-29,CUST1139,Riya Verma,North,Electronics,USB-C Hub,2.0,190.9,R. Verma,Wallet,New
ORD101304,2024-08-18,CUST1044,Myra Kumar,NORTH,Office Supplies,Sticky Notes,2.0,221.12,A. Sharma,UPI,Returning
ORD101297,05-Aug-2025,CUST1037,Saanvi Verma,South,Software,VPN Subscription,1.0,91.6,M. Gupta,Debit Card,New
ORD100077,2024-10-20,CUST1077,KAVYA KHAN,NORTH,Electronics,USB-C Hub,1.0,279.83,N. Joshi,Credit Card,Returning
ORD100491,12/09/2025,CUST1071,Sai Mehta,WEST,Software,Cloud Backup Plan,2.0,134.13,S. Khan,Credit Card,Returning
ORD101141,03/03/2025,CUST1301,Aarav Malhotra,east,Office Supplies,Pen Set,1.0,34.36,S. Khan,UPI,New
ORD101228,02-Feb-2025,CUST1388,Kavya Kumar,North ,Software,Cloud Backup Plan,3.0,37.3,P. Iyer,Debit Card,New
ORD100532,2024-12-18,CUST1112,Vihaan Verma,WEST,Software,Project Mgmt Tool,2.0,31.0,A. Sharma,UPI,Returning
ORD100065,11-05-2025,CUST1065,  Anika Singh  ,west,Electronics,27in Monitor,-5.0,292.36,S. Khan,Credit Card,Returning
ORD101366,03-19-2024,CUST1106,Diya Joshi,EAST,Electronics,USB-C Hub,1.0,144.39,A. Sharma,Debit Card,New
ORD101144,25-Jun-2025,CUST1304,Kavya Mehta,north,Furniture,Standing Desk,3.0,,S. Khan,UPI,Returning
ORD101361,02-Dec-2025,CUST1101,Anika Sharma, East,Software,Project Mgmt Tool,4.0,43.04,A. Sharma,Wallet,New
ORD100296,12-01-2025,CUST1296,  Myra Iyer  ,north,Furniture,Bookshelf,3.0,284.35,A. Sharma,Net Banking,Returning
ORD100591,01-23-2025,CUST1171,Aditya Kumar,North,Electronics,USB-C Hub,1.0,416.79,R. Verma,Wallet,Returning
ORD100419,2024-01-17,CUST1419,Diya Kumar,West,Software,Cloud Backup Plan,5.0,87.36,N. Joshi,Net Banking,Returning
ORD100767,10/11/2024,CUST1347,ANIKA CHOPRA, East,Furniture,Office Chair,3.0,334.75,R. Verma,Net Banking,New
ORD100892,05-06-2024,CUST1052,Reyansh Khan,North ,Electronics,USB-C Hub,3.0,439.94,N. Joshi,Debit Card,New
ORD100438,13/04/2025,CUST1018,Sai Gupta,west,Software,VPN Subscription,1.0,314.96,M. Gupta,Net Banking,New
ORD100261,2024-01-09,CUST1261,Vihaan Mehta,WEST,Office Supplies,Whiteboard,2.0,175.71,R. Verma,Wallet,Returning
ORD101078,26/09/2024,CUST1238,Aditya Nair,West,Office Supplies,Sticky Notes,2.0,255.39,P. Iyer,UPI,New
ORD100954,11-10-2025,CUST1114,Diya Sharma,North ,Office Supplies,Desk Organizer,4.0,176.38,A. Sharma,Credit Card,New
ORD100724,06-04-2024,CUST1304,Aadhya Chopra,North ,Office Supplies,Notebook Pack,1.0,88.3,N. Joshi,UPI,New
ORD101520,12-24-2025,CUST1260,Myra Singh,North,Software,Antivirus License,4.0,388.81,R. Verma,Wallet,Returning
ORD100281,18/07/2025,CUST1281,Saanvi Singh,south,Electronics,Webcam HD,2.0,150.59,A. Sharma,Credit Card,New
ORD100626,16/07/2025,CUST1206,Saanvi Mehta,North ,Electronics,27in Monitor,1.0,201.58,R. Verma,Net Banking,Returning
ORD101104,2025-05-06,CUST1264,Pari Nair,west,Furniture,Bookshelf,1.0,8.53,P. Iyer,Wallet,Returning
ORD101139,2024-10-11,CUST1299,Aadhya Reddy,WEST,Software,Project Mgmt Tool,1.0,,R. Verma,UPI,Returning
ORD101566,05-Apr-2025,CUST1306,Reyansh Sharma,NORTH,Office Supplies,Notebook Pack,1.0,304.9,N. Joshi,UPI,Returning
ORD101301,01-Dec-2024,CUST1041,Vivaan Reddy,east,Software,Project Mgmt Tool,2.0,78.62,A. Sharma,Net Banking,New
ORD100251,14-Jan-2025,CUST1251,Aadhya Joshi,EAST,Software,Project Mgmt Tool,2.0,444.92,R. Verma,Credit Card,New
ORD101465,11-Mar-2024,CUST1205,Ananya Sharma, East,Electronics,Wireless Mouse,-1.0,193.22,M. Gupta,Wallet,New
